Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Marshall Islands,MHL,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,25.137,..,..
Marshall Islands,MHL,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,24.785,..,..
Marshall Islands,MHL,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..
Marshall Islands,MHL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..
Marshall Islands,MHL,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,..,..,..
Marshall Islands,MHL,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..
Marshall Islands,MHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..
Marshall Islands,MHL,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,86.44468422,..,..
Marshall Islands,MHL,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..
Marshall Islands,MHL,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,80.2466511,..,..
Marshall Islands,MHL,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Marshall Islands,MHL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.0911583544719,..,..
Marshall Islands,MHL,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Marshall Islands,MHL,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,84.5773439222039,84.4713204294402,..
Marshall Islands,MHL,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,87.7832160022913,87.2293144531972,..
Marshall Islands,MHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Marshall Islands,MHL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..
Marshall Islands,MHL,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..
Marshall Islands,MHL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..
Mauritania,MRT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.098,66.447,..
Mauritania,MRT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.666,62.965,..
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.364,64.691,..
Mauritania,MRT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..,..
Mauritania,MRT,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,..,..,..
Mauritania,MRT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,62.1699981689453,..,..
Mauritania,MRT,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,75.0299987792969,..,..
Mauritania,MRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,66.9599990844727,..,..
Mauritania,MRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,76.4899978637695,..,..
Mauritania,MRT,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,77.9199981689453,..,..
Mauritania,MRT,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.962909996509552,..,..
Mauritania,MRT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,71.7799987792969,..,..
Mauritania,MRT,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,..,..,..
Mauritania,MRT,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..
Mauritania,MRT,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Mauritania,MRT,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..
Mauritania,MRT,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Mauritania,MRT,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Mauritania,MRT,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Mauritania,MRT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Mauritania,MRT,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Mauritania,MRT,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Mauritania,MRT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Mauritania,MRT,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.NOPR.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP1.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBPR.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT2.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP2.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT1.ZS,..,..,..
Mauritania,MRT,Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.TOTR.ZS,..,..,..
Mauritania,MRT,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Mauritania,MRT,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Mauritania,MRT,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.144,10.531,10.446
Mauritania,MRT,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Mauritania,MRT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Mauritania,MRT,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Mauritania,MRT,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Mauritania,MRT,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Mauritania,MRT,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Mauritania,MRT,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Mauritania,MRT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,15.924,15.255,15.135
Mauritania,MRT,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Mauritania,MRT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.722,8.167,8.099
Mauritania,MRT,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,32.307,30.51,30.424
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..
Mauritania,MRT,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Mauritania,MRT,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Mauritania,MRT,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,21.243,20.219,20.123
Mauritania,MRT,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,24.903,23.596,23.483
Mauritania,MRT,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,0.4,..,..
Mauritania,MRT,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,5.33932789910613,..,..
Mauritania,MRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,84.4795447566292,..,..
Mauritania,MRT,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,59.7785887456407,58.6733327319298,..
Mauritania,MRT,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..
Mauritania,MRT,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,21.8125129760801,19.3926873811097,..
Mauritania,MRT,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Mauritania,MRT,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,43.1240109584407,41.7524087040847,..
Mauritania,MRT,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Mauritania,MRT,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,93.249850041722,94.5889099994838,..
Mauritania,MRT,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,54.0469446000062,55.6408629217857,..
Mauritania,MRT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Mauritania,MRT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,1.3482,..,..
Mauritania,MRT,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..
Mauritania,MRT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,337.05,..,..
Mauritius,MUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.24,77.1,..
Mauritius,MUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.29,70.1,..
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.680243902439,73.5146341463415,..
Mauritius,MUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..,..
Mauritius,MUS,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,..,..,..
Mauritius,MUS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,90.4599990844727,..,..
Mauritius,MUS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,99.5800018310547,..,..
Mauritius,MUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.1500015258789,..,..
Mauritius,MUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.3000030517578,..,..
Mauritius,MUS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,99.0400009155273,..,..
Mauritius,MUS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.00541996955872,..,..
Mauritius,MUS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,93.9100036621094,..,..
Mauritius,MUS,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,..,..,..
Mauritius,MUS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..
Mauritius,MUS,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Mauritius,MUS,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..
Mauritius,MUS,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Mauritius,MUS,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Mauritius,MUS,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Mauritius,MUS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Mauritius,MUS,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Mauritius,MUS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Mauritius,MUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Mauritius,MUS,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.NOPR.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP1.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBPR.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT2.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP2.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT1.ZS,..,..,..
Mauritius,MUS,Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.TOTR.ZS,..,..,..
Mauritius,MUS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Mauritius,MUS,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Mauritius,MUS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,8.063,6.153,5.8
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.719,6.322,5.571
Mauritius,MUS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,7.102,4.905,4.233
Mauritius,MUS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.643,8.473,7.441
Mauritius,MUS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,7.104,5.335,4.202
Mauritius,MUS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,7.497,6.385,5.525
Mauritius,MUS,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,9.965,9.917,8.55
Mauritius,MUS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Mauritius,MUS,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,7.083,4.083,4.341
Mauritius,MUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.671,8.55,7.59
Mauritius,MUS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,8.015,7.842,7.156
Mauritius,MUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.125,4.95,4.318
Mauritius,MUS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,25.522,24.183,19.247
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.719,6.322,5.571
Mauritius,MUS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,25.327,24.043,18.462
Mauritius,MUS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,23.888,19.615,14.399
Mauritius,MUS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,24.302,20.166,15.353
Mauritius,MUS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,24.852,21.805,16.958
Mauritius,MUS,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2.751,..,..
Mauritius,MUS,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,20.2930468788814,..,..
Mauritius,MUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2172.4126494274,..,..
Mauritius,MUS,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..
Mauritius,MUS,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..
Mauritius,MUS,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..
Mauritius,MUS,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Mauritius,MUS,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..
Mauritius,MUS,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Mauritius,MUS,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,..
Mauritius,MUS,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,100,100,..
Mauritius,MUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Mauritius,MUS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.604,..,..
Mauritius,MUS,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..
Mauritius,MUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,21.9556524900036,..,..
Mexico,MEX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.864,78.161,..
Mexico,MEX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.056,71.547,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.213,74.832,..
Mexico,MEX,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..,..
Mexico,MEX,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,..,..,..
Mexico,MEX,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Mexico,MEX,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,99.1699981689453,..
Mexico,MEX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Mexico,MEX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,98.9499969482422,..
Mexico,MEX,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,98.7399978637695,..
Mexico,MEX,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,1.00429999828339,..
Mexico,MEX,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Mexico,MEX,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,..,..,..
Mexico,MEX,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,4.1,..,..
Mexico,MEX,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,0.3,..
Mexico,MEX,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,1.7,..
Mexico,MEX,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,1.3,..
Mexico,MEX,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,6.5,..
Mexico,MEX,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,4.7,..
Mexico,MEX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,1.2,..
Mexico,MEX,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,21.8,..
Mexico,MEX,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,22.5,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,36.3,..
Mexico,MEX,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..
Mexico,MEX,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.NOPR.ZS,..,..,..
Mexico,MEX,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..
Mexico,MEX,Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP1.ZS,..,..,..
Mexico,MEX,Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBPR.ZS,..,..,..
Mexico,MEX,Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT2.ZS,..,..,..
Mexico,MEX,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP2.ZS,..,..,..
Mexico,MEX,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT1.ZS,..,..,..
Mexico,MEX,Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.TOTR.ZS,..,..,..
Mexico,MEX,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.699,4.045,3.432
Mexico,MEX,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.686,3.968,3.333
Mexico,MEX,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.59,2.827,2.426
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.019,3.256,2.765
Mexico,MEX,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,3.977,3.222,2.743
Mexico,MEX,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.086,3.307,2.796
Mexico,MEX,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,5.005,3.95,3.374
Mexico,MEX,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,5.048,4.021,3.342
Mexico,MEX,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,3.543,2.765,2.477
Mexico,MEX,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,4.71,4.114,3.52
Mexico,MEX,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,3.616,2.863,2.395
Mexico,MEX,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.086,3.307,2.797
Mexico,MEX,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,5.109,4.119,3.298
Mexico,MEX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.977,3.222,2.744
Mexico,MEX,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.317,7.323,6.397
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.019,3.256,2.765
Mexico,MEX,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,8.387,7.341,6.426
Mexico,MEX,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,7.278,6.002,5.549
Mexico,MEX,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,7.233,5.979,5.518
Mexico,MEX,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,7.626,6.465,5.844
Mexico,MEX,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,409,..,..
Mexico,MEX,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,13.8060174575332,..,..
Mexico,MEX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3204.12012558145,..,..
Mexico,MEX,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.5755988589851,93.9408198934738,..
Mexico,MEX,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..
Mexico,MEX,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,93.5755988589851,93.9408198934738,..
Mexico,MEX,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Mexico,MEX,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,93.5755964703008,93.9408213324716,..
Mexico,MEX,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Mexico,MEX,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,..
Mexico,MEX,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,97.5769347760345,98.4300955471281,..
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,42.9660419911967,43.0378794213272,..
Mexico,MEX,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,89.944,..,..
Mexico,MEX,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,21.9911980440098,..,..
